node03
system has 32 processor(s). 
time elapsed: 16.497818 sec, perf: 15.153520 GFLOPS, cpu_id: 19
time elapsed: 15.744945 sec, perf: 15.878112 GFLOPS, cpu_id: 12
time elapsed: 16.329995 sec, perf: 15.309251 GFLOPS, cpu_id: 30
node09
system has 32 processor(s). 
time elapsed: 16.823801 sec, perf: 14.859900 GFLOPS, cpu_id: 3
time elapsed: 16.089967 sec, perf: 15.537633 GFLOPS, cpu_id: 8
time elapsed: 16.105211 sec, perf: 15.522926 GFLOPS, cpu_id: 11
time elapsed: 16.092945 sec, perf: 15.534758 GFLOPS, cpu_id: 9
time elapsed: 16.096744 sec, perf: 15.531092 GFLOPS, cpu_id: 7
time elapsed: 16.405569 sec, perf: 15.238728 GFLOPS, cpu_id: 21
time elapsed: 16.768047 sec, perf: 14.909310 GFLOPS, cpu_id: 26
time elapsed: 16.394655 sec, perf: 15.248872 GFLOPS, cpu_id: 2
time elapsed: 16.467852 sec, perf: 15.181093 GFLOPS, cpu_id: 28
time elapsed: 16.932820 sec, perf: 14.764227 GFLOPS, cpu_id: 13
time elapsed: 16.301589 sec, perf: 15.335928 GFLOPS, cpu_id: 5
time elapsed: 16.669855 sec, perf: 14.997131 GFLOPS, cpu_id: 29
time elapsed: 16.675534 sec, perf: 14.992024 GFLOPS, cpu_id: 22
time elapsed: 16.212120 sec, perf: 15.420562 GFLOPS, cpu_id: 14
time elapsed: 16.171023 sec, perf: 15.459752 GFLOPS, cpu_id: 0
time elapsed: 16.591914 sec, perf: 15.067581 GFLOPS, cpu_id: 20
time elapsed: 16.178940 sec, perf: 15.452186 GFLOPS, cpu_id: 6
time elapsed: 16.968479 sec, perf: 14.733200 GFLOPS, cpu_id: 16
time elapsed: 16.313909 sec, perf: 15.324347 GFLOPS, cpu_id: 4
time elapsed: 16.993590 sec, perf: 14.711429 GFLOPS, cpu_id: 23
time elapsed: 16.780918 sec, perf: 14.897874 GFLOPS, cpu_id: 30
time elapsed: 16.607036 sec, perf: 15.053860 GFLOPS, cpu_id: 27
time elapsed: 16.948307 sec, perf: 14.750736 GFLOPS, cpu_id: 17
time elapsed: 16.207204 sec, perf: 15.425239 GFLOPS, cpu_id: 15
time elapsed: 16.489356 sec, perf: 15.161295 GFLOPS, cpu_id: 31
time elapsed: 16.365309 sec, perf: 15.276216 GFLOPS, cpu_id: 19
time elapsed: 16.518528 sec, perf: 15.134521 GFLOPS, cpu_id: 25
time elapsed: 16.820903 sec, perf: 14.862460 GFLOPS, cpu_id: 12
time elapsed: 16.739687 sec, perf: 14.934568 GFLOPS, cpu_id: 24
time elapsed: 16.170525 sec, perf: 15.460228 GFLOPS, cpu_id: 10
time elapsed: 16.235988 sec, perf: 15.397892 GFLOPS, cpu_id: 1
time elapsed: 16.517079 sec, perf: 15.135848 GFLOPS, cpu_id: 18
node09
system has 32 processor(s). 
time elapsed: 15.574123 sec, perf: 16.052268 GFLOPS, cpu_id: 0
time elapsed: 15.555935 sec, perf: 16.071037 GFLOPS, cpu_id: 1
time elapsed: 15.557817 sec, perf: 16.069093 GFLOPS, cpu_id: 15
time elapsed: 15.703824 sec, perf: 15.919690 GFLOPS, cpu_id: 28
time elapsed: 15.665319 sec, perf: 15.958819 GFLOPS, cpu_id: 24
time elapsed: 16.120707 sec, perf: 15.508005 GFLOPS, cpu_id: 5
time elapsed: 15.748306 sec, perf: 15.874724 GFLOPS, cpu_id: 3
time elapsed: 15.861844 sec, perf: 15.761093 GFLOPS, cpu_id: 4
time elapsed: 16.382869 sec, perf: 15.259842 GFLOPS, cpu_id: 26
time elapsed: 16.716604 sec, perf: 14.955191 GFLOPS, cpu_id: 29
time elapsed: 16.459596 sec, perf: 15.188709 GFLOPS, cpu_id: 12
time elapsed: 16.563210 sec, perf: 15.093692 GFLOPS, cpu_id: 10
time elapsed: 16.362531 sec, perf: 15.278810 GFLOPS, cpu_id: 16
time elapsed: 16.433416 sec, perf: 15.212905 GFLOPS, cpu_id: 31
